movie_id,keywords
9929,"[{'id': 487, 'name': 'cairo'}, {'id': 2343, 'name': 'magic'}, {'id': 3998, 'name': 'palace'}, {'id': 6715, 'name': 'cleopatra'}, {'id': 6716, 'name': 'galier'}, {'id': 194576, 'name': 'julius caesar'}]"
20873,[]
29778,"[{'id': 952, 'name': 'lightning'}, {'id': 1909, 'name': 'coffin'}, {'id': 3098, 'name': 'castle'}, {'id': 3133, 'name': 'vampire'}, {'id': 3633, 'name': 'dracula'}, {'id': 5319, 'name': 'pub'}, {'id': 6156, 'name': 'superstition'}, {'id': 6506, 'name': 'resurrection'}, {'id': 9663, 'name': 'sequel'}, {'id': 9748, 'name': 'revenge'}, {'id': 10093, 'name': 'priest'}, {'id': 11221, 'name': 'blood'}, {'id': 11579, 'name': 'impalement'}, {'id': 13092, 'name': 'corpse'}, {'id': 15032, 'name': 'gothic horror'}, {'id': 41511, 'name': 'cross'}, {'id': 155730, 'name': 'hammer horror'}, {'id': 232083, 'name': 'bleeding from eyes'}, {'id': 232084, 'name': 'hanged girl'}]"
18193,"[{'id': 2957, 'name': 'vietnam war'}, {'id': 3307, 'name': 'surreal'}, {'id': 4344, 'name': 'musical'}, {'id': 9755, 'name': 'parody'}, {'id': 155710, 'name': 'rock musical'}, {'id': 184392, 'name': 'psychedelic'}, {'id': 213891, 'name': 'abstract'}]"
22176,"[{'id': 1643, 'name': 'deafness'}, {'id': 33756, 'name': 'deaf'}, {'id': 193828, 'name': 'southern literature'}]"
42623,"[{'id': 213, 'name': 'upper class'}, {'id': 460, 'name': 'free love'}, {'id': 10275, 'name': 'house party'}, {'id': 10776, 'name': 'marijuana'}, {'id': 10909, 'name': 'lawyer'}, {'id': 11660, 'name': 'hippie lifestyle'}]"
42634,"[{'id': 15160, 'name': 'divorce'}, {'id': 156037, 'name': 'socialite'}]"
118872,"[{'id': 802, 'name': 'regret'}, {'id': 3259, 'name': 'rose'}, {'id': 159909, 'name': 'veteran'}]"
50789,[]
29266,[]
27983,"[{'id': 428, 'name': 'nurse'}, {'id': 4129, 'name': 'widow'}, {'id': 10103, 'name': 'children'}, {'id': 14648, 'name': 'parent'}, {'id': 18027, 'name': 'sibling'}]"
5638,"[{'id': 458, 'name': 'hippie'}, {'id': 460, 'name': 'free love'}, {'id': 1946, 'name': 'restaurant'}, {'id': 2375, 'name': 'junkie'}, {'id': 2412, 'name': 'commune'}, {'id': 5947, 'name': 'military service'}, {'id': 7479, 'name': 'vorstrafe'}, {'id': 13027, 'name': 'wedding'}, {'id': 14765, 'name': 'church'}, {'id': 14964, 'name': 'drug'}, {'id': 206977, 'name': 'hitchhike'}]"
36446,"[{'id': 293, 'name': 'female nudity'}, {'id': 445, 'name': 'pornography'}, {'id': 818, 'name': 'based on novel'}, {'id': 2426, 'name': 'group sex'}, {'id': 2483, 'name': 'nudity'}, {'id': 3718, 'name': 'adult'}, {'id': 9887, 'name': 'surrealism'}, {'id': 10431, 'name': 'hardcore'}, {'id': 10768, 'name': 'lesbian'}, {'id': 190370, 'name': 'erotic movie'}]"
14801,"[{'id': 310, 'name': 'artificial intelligence'}, {'id': 3222, 'name': 'super computer'}, {'id': 14760, 'name': 'scientist'}, {'id': 34117, 'name': 'cult film'}]"
49397,"[{'id': 779, 'name': 'martial arts'}, {'id': 798, 'name': 'sheriff'}, {'id': 974, 'name': 'bank'}, {'id': 1560, 'name': 'dynamite'}, {'id': 1701, 'name': 'hero'}, {'id': 2944, 'name': 'senator'}, {'id': 5340, 'name': 'investigation'}, {'id': 5343, 'name': 'molotow cocktail'}, {'id': 5572, 'name': 'fistfight'}, {'id': 9503, 'name': 'outlaw'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 9890, 'name': 'jail'}, {'id': 10958, 'name': 'man hunt'}, {'id': 14601, 'name': 'explosion'}, {'id': 15124, 'name': 'framed'}, {'id': 15363, 'name': 'bank robbery'}, {'id': 41133, 'name': 'shaving'}, {'id': 155291, 'name': 'cowboy'}, {'id': 156212, 'name': 'spaghetti western'}, {'id': 166524, 'name': 'jail break'}]"
42607,"[{'id': 818, 'name': 'based on novel'}, {'id': 1956, 'name': 'world war ii'}, {'id': 3691, 'name': 'forbidden love'}, {'id': 6271, 'name': 'boarding school'}, {'id': 6876, 'name': 'vacation'}, {'id': 9673, 'name': 'love'}, {'id': 41355, 'name': 'teacher student relationship'}, {'id': 161266, 'name': 'teaching'}, {'id': 170378, 'name': 'schoolteacher'}, {'id': 171469, 'name': 'teacher hero'}, {'id': 173687, 'name': 'music hall'}, {'id': 185413, 'name': ""boys' school""}, {'id': 190116, 'name': 'school life'}]"
40430,"[{'id': 3801, 'name': 'space travel'}, {'id': 4040, 'name': 'space mission'}, {'id': 9882, 'name': 'space'}, {'id': 10340, 'name': 'double role'}, {'id': 12405, 'name': 'outer space'}, {'id': 14626, 'name': 'astronaut'}, {'id': 191586, 'name': 'trapped in space'}]"
38096,"[{'id': 572, 'name': 'sex'}, {'id': 966, 'name': 'beach'}, {'id': 9673, 'name': 'love'}, {'id': 9713, 'name': 'friends'}, {'id': 13088, 'name': 'summer'}, {'id': 13130, 'name': 'teenager'}, {'id': 14819, 'name': 'violence'}, {'id': 14964, 'name': 'drug'}]"
48831,"[{'id': 18396, 'name': 'catholic'}, {'id': 34141, 'name': 'devout'}]"
24152,"[{'id': 818, 'name': 'based on novel'}, {'id': 4344, 'name': 'musical'}, {'id': 4553, 'name': 'black humor'}, {'id': 6027, 'name': 'music'}, {'id': 8201, 'name': 'satire'}, {'id': 9887, 'name': 'surrealism'}, {'id': 10183, 'name': 'independent film'}, {'id': 12203, 'name': 'riches'}, {'id': 184392, 'name': 'psychedelic'}]"
1846,"[{'id': 703, 'name': 'detective'}, {'id': 1936, 'name': 'blackmail'}, {'id': 3152, 'name': 'planned murder'}, {'id': 4942, 'name': 'victim of murder'}, {'id': 155807, 'name': 'bruce lee'}, {'id': 155860, 'name': 'philip marlowe'}]"
21323,"[{'id': 10183, 'name': 'independent film'}]"
5928,"[{'id': 787, 'name': 'mississippi'}, {'id': 2483, 'name': 'nudity'}]"
29748,"[{'id': 3133, 'name': 'vampire'}, {'id': 3633, 'name': 'dracula'}, {'id': 6506, 'name': 'resurrection'}, {'id': 155730, 'name': 'hammer horror'}]"
105627,"[{'id': 596, 'name': 'adultery'}, {'id': 818, 'name': 'based on novel'}, {'id': 1946, 'name': 'restaurant'}, {'id': 6078, 'name': 'politics'}, {'id': 6298, 'name': 'postcard'}, {'id': 9748, 'name': 'revenge'}, {'id': 10937, 'name': 'memory'}, {'id': 163410, 'name': 'pickaxe'}, {'id': 171594, 'name': 'relay race'}, {'id': 181957, 'name': 'hard labor'}, {'id': 189435, 'name': 'communist party'}, {'id': 189436, 'name': 'voted out'}, {'id': 189437, 'name': 'cigarette case'}, {'id': 189438, 'name': 'expulsion'}]"
85255,"[{'id': 41385, 'name': 'racial tension'}, {'id': 162701, 'name': 'racial prejudice'}, {'id': 167124, 'name': 'black cop'}, {'id': 169977, 'name': 'small town sheriff'}, {'id': 193278, 'name': 'deep south'}]"
26525,"[{'id': 8044, 'name': 'flight'}, {'id': 184559, 'name': 'guardian angel'}, {'id': 195719, 'name': 'wings'}]"
31672,"[{'id': 9748, 'name': 'revenge'}, {'id': 10476, 'name': 'double crossed'}, {'id': 33456, 'name': 'double cross'}]"
48408,"[{'id': 798, 'name': 'sheriff'}, {'id': 12994, 'name': 'bordello'}]"
33205,[]
70327,"[{'id': 233, 'name': 'japan'}, {'id': 339, 'name': 'submarine'}, {'id': 1299, 'name': 'monster'}, {'id': 6362, 'name': 'turtle'}, {'id': 9663, 'name': 'sequel'}, {'id': 11100, 'name': 'giant monster'}, {'id': 12405, 'name': 'outer space'}, {'id': 161791, 'name': 'kaiju'}, {'id': 203502, 'name': 'gamera'}, {'id': 208005, 'name': 'statue'}, {'id': 225796, 'name': 'giant turtle'}, {'id': 225826, 'name': 'expo70'}, {'id': 225827, 'name': ""world's fair""}]"
2860,"[{'id': 6677, 'name': 'knee'}, {'id': 10183, 'name': 'independent film'}, {'id': 41404, 'name': 'sexual desire'}]"
42589,"[{'id': 255, 'name': 'male nudity'}, {'id': 445, 'name': 'pornography'}, {'id': 2483, 'name': 'nudity'}, {'id': 4243, 'name': 'black panthers'}, {'id': 9663, 'name': 'sequel'}, {'id': 10183, 'name': 'independent film'}, {'id': 14512, 'name': 'new york city'}, {'id': 156391, 'name': 'peeping tom'}]"
71943,"[{'id': 3133, 'name': 'vampire'}, {'id': 9673, 'name': 'love'}, {'id': 11221, 'name': 'blood'}, {'id': 160269, 'name': 'lost love'}, {'id': 180443, 'name': 'cure'}]"
31304,[]
64828,[]
38222,"[{'id': 3363, 'name': 'hypnosis'}, {'id': 4344, 'name': 'musical'}]"
26606,"[{'id': 237, 'name': 'gay'}, {'id': 2570, 'name': 'rock star'}, {'id': 6562, 'name': 'celebrity'}, {'id': 11402, 'name': 'androgyny'}, {'id': 13142, 'name': 'gangster'}]"
36404,"[{'id': 2799, 'name': 'cruise'}, {'id': 3799, 'name': 'ship'}, {'id': 10325, 'name': 'mistaken identity'}, {'id': 159346, 'name': 'deceit'}, {'id': 173644, 'name': 'communism'}]"
42528,"[{'id': 7041, 'name': 'sahara'}]"
20848,[]
2998,"[{'id': 279, 'name': 'usa'}, {'id': 1228, 'name': '1970s'}, {'id': 5246, 'name': ""students' movement""}]"
31906,"[{'id': 393, 'name': 'civil war'}, {'id': 9937, 'name': 'suspense'}, {'id': 187257, 'name': 'yankee'}]"
31767,"[{'id': 186, 'name': 'christianity'}, {'id': 344, 'name': 'inquisition'}, {'id': 5083, 'name': 'hysteria'}, {'id': 5565, 'name': 'biography'}, {'id': 9701, 'name': 'controversy'}, {'id': 10093, 'name': 'priest'}, {'id': 13006, 'name': 'torture'}, {'id': 15126, 'name': 'historical'}, {'id': 33447, 'name': 'banned film'}, {'id': 157008, 'name': 'catholic church'}, {'id': 161216, 'name': 'blasphemy'}, {'id': 161314, 'name': 'king louis xiii'}, {'id': 165470, 'name': 'convent'}, {'id': 193017, 'name': 'nuns'}]"
839,"[{'id': 321, 'name': 'terror'}, {'id': 387, 'name': 'california'}, {'id': 769, 'name': 'falsely accused'}, {'id': 1420, 'name': 'gas station'}, {'id': 1792, 'name': 'cliff'}, {'id': 3713, 'name': 'chase'}, {'id': 4204, 'name': 'deputy'}, {'id': 4205, 'name': 'travelling person'}, {'id': 4210, 'name': 'panic'}, {'id': 9844, 'name': 'car crash'}, {'id': 10332, 'name': 'salesman'}, {'id': 10333, 'name': 'stalking'}, {'id': 11635, 'name': 'monologue'}, {'id': 13001, 'name': 'cowardliness'}, {'id': 18034, 'name': 'desert'}, {'id': 155497, 'name': 'truck driver'}, {'id': 156866, 'name': 'based on short story'}, {'id': 159931, 'name': 'road rage'}, {'id': 166287, 'name': 'school bus'}, {'id': 227038, 'name': 'abc movie of the week'}, {'id': 227039, 'name': 'dangerous driving'}, {'id': 227040, 'name': 'eighteen wheeler'}, {'id': 227041, 'name': 'locked bumpers'}, {'id': 227042, 'name': 'overheating'}, {'id': 227043, 'name': 'railroad crossing'}]"
25109,"[{'id': 1502, 'name': 'marshal'}, {'id': 12371, 'name': 'gunfight'}, {'id': 156321, 'name': 'tv movie'}]"
36194,"[{'id': 392, 'name': 'england'}, {'id': 818, 'name': 'based on novel'}, {'id': 5719, 'name': 'cricket'}, {'id': 5732, 'name': 'birthday party'}]"
16328,"[{'id': 259, 'name': 'amputation'}, {'id': 1635, 'name': 'deaf-mute'}, {'id': 1643, 'name': 'deafness'}, {'id': 1741, 'name': 'blindness and impaired vision'}, {'id': 2504, 'name': 'world war i'}, {'id': 4005, 'name': 'human experimentation'}, {'id': 4595, 'name': 'u.s. army'}, {'id': 10392, 'name': 'mute'}, {'id': 10814, 'name': 'wounded'}, {'id': 11106, 'name': 'infantry'}]"
42500,"[{'id': 155859, 'name': 'law man'}]"
16154,"[{'id': 793, 'name': 'drowning'}, {'id': 2340, 'name': 'paranoia'}, {'id': 4924, 'name': 'insane asylum'}, {'id': 9660, 'name': 'low-budget'}]"
9394,"[{'id': 75, 'name': 'gunslinger'}, {'id': 798, 'name': 'sheriff'}, {'id': 1582, 'name': 'saloon'}, {'id': 2752, 'name': 'ranch'}, {'id': 3591, 'name': 'settler'}, {'id': 3864, 'name': 'false identity'}, {'id': 5301, 'name': 'brother'}, {'id': 13017, 'name': 'drifter'}, {'id': 155291, 'name': 'cowboy'}, {'id': 156166, 'name': 'mormon'}, {'id': 156212, 'name': 'spaghetti western'}, {'id': 204204, 'name': 'identity theft'}]"
74689,"[{'id': 3356, 'name': 'quebec'}, {'id': 207317, 'name': 'christmas'}]"
36850,"[{'id': 1890, 'name': 'camping'}, {'id': 4003, 'name': 'botanist'}, {'id': 9826, 'name': 'murder'}, {'id': 10909, 'name': 'lawyer'}, {'id': 187056, 'name': 'woman director'}, {'id': 221186, 'name': 'clumsy'}]"
38646,"[{'id': 3462, 'name': 'tzar'}, {'id': 6917, 'name': 'epic'}, {'id': 10900, 'name': 'rasputin'}]"
84285,"[{'id': 2504, 'name': 'world war i'}, {'id': 10237, 'name': 'aerial combat'}, {'id': 15089, 'name': 'fighter airplane'}]"
34479,"[{'id': 3633, 'name': 'dracula'}, {'id': 155730, 'name': 'hammer horror'}]"
18287,[]
5822,"[{'id': 534, 'name': 'mexico'}, {'id': 577, 'name': 'black people'}, {'id': 1667, 'name': 'pimp'}, {'id': 2095, 'name': 'anti hero'}, {'id': 4243, 'name': 'black panthers'}, {'id': 7533, 'name': 'black panther'}, {'id': 10601, 'name': 'blaxploitation'}, {'id': 12420, 'name': 'unsimulated sex'}, {'id': 12670, 'name': 'los angeles'}]"
13041,"[{'id': 572, 'name': 'sex'}, {'id': 1715, 'name': 'symbolism'}, {'id': 8264, 'name': 'symbol'}, {'id': 9649, 'name': 'god'}, {'id': 15295, 'name': 'confrontation'}, {'id': 18034, 'name': 'desert'}, {'id': 18256, 'name': 'spiritual'}, {'id': 163674, 'name': 'gunfighter'}, {'id': 166467, 'name': 'surrealist'}, {'id': 189092, 'name': 'journey'}, {'id': 201680, 'name': 'mystical'}, {'id': 202291, 'name': 'totem'}]"
40732,"[{'id': 3799, 'name': 'ship'}, {'id': 165369, 'name': 'sailing ship'}, {'id': 189092, 'name': 'journey'}]"
122677,"[{'id': 9856, 'name': 'flashback sequence'}, {'id': 10125, 'name': 'mad scientist'}, {'id': 12377, 'name': 'zombie'}, {'id': 157171, 'name': 'nonlinear timeline'}]"
121923,"[{'id': 11734, 'name': 'police corruption'}, {'id': 12425, 'name': 'racism'}, {'id': 41385, 'name': 'racial tension'}, {'id': 159783, 'name': 'labor strike'}, {'id': 193278, 'name': 'deep south'}, {'id': 226618, 'name': 'picketing'}]"
18250,"[{'id': 1160, 'name': 'egypt'}, {'id': 4572, 'name': 'organ'}, {'id': 4978, 'name': 'immortality'}, {'id': 9663, 'name': 'sequel'}, {'id': 9826, 'name': 'murder'}, {'id': 10183, 'name': 'independent film'}, {'id': 10770, 'name': 'mad doctor'}, {'id': 156081, 'name': 'tomb'}, {'id': 163338, 'name': 'egyptian mythology'}, {'id': 208369, 'name': 'dr. phibes'}]"
33020,"[{'id': 212, 'name': 'london england'}, {'id': 3133, 'name': 'vampire'}, {'id': 3633, 'name': 'dracula'}, {'id': 6149, 'name': 'police'}, {'id': 6506, 'name': 'resurrection'}, {'id': 9663, 'name': 'sequel'}, {'id': 9826, 'name': 'murder'}, {'id': 11221, 'name': 'blood'}, {'id': 155730, 'name': 'hammer horror'}, {'id': 162729, 'name': 'van helsing'}, {'id': 225410, 'name': 'hippies'}, {'id': 227897, 'name': 'cleavage'}]"
89417,"[{'id': 4345, 'name': 'tap dancing'}, {'id': 15199, 'name': 'rabbit'}, {'id': 172365, 'name': 'magic trick'}]"
12089,"[{'id': 2051, 'name': 'intelligence'}, {'id': 4049, 'name': 'decoy'}, {'id': 34094, 'name': 'extramarital affair'}]"
41471,"[{'id': 233, 'name': 'japan'}, {'id': 782, 'name': 'assassin'}, {'id': 1462, 'name': 'samurai'}]"
17810,"[{'id': 779, 'name': 'martial arts'}, {'id': 782, 'name': 'assassin'}, {'id': 1462, 'name': 'samurai'}, {'id': 8636, 'name': 'blood splatter'}, {'id': 9663, 'name': 'sequel'}, {'id': 9717, 'name': 'based on comic'}, {'id': 9725, 'name': 'sword fight'}, {'id': 10842, 'name': 'good vs evil'}, {'id': 11181, 'name': 'decapitation'}, {'id': 11221, 'name': 'blood'}, {'id': 14731, 'name': 'martial arts master'}, {'id': 14941, 'name': 'martial artist'}, {'id': 18431, 'name': 'female ninja'}, {'id': 155198, 'name': 'ronin'}, {'id': 231174, 'name': 'head split in half'}]"
23148,"[{'id': 7856, 'name': 'racist'}, {'id': 164593, 'name': 'nightclub owner'}, {'id': 164605, 'name': 'withdrawal'}, {'id': 189920, 'name': 'harlem'}]"
80911,[]
87417,"[{'id': 10051, 'name': 'heist'}, {'id': 10594, 'name': 'money'}]"
11378,"[{'id': 2384, 'name': 'modernity'}, {'id': 3131, 'name': 'modern society'}, {'id': 3612, 'name': 'traffic jam'}, {'id': 3793, 'name': 'road traffic'}, {'id': 3796, 'name': 'auto'}, {'id': 8795, 'name': 'messe'}, {'id': 167043, 'name': 'road movie'}]"
760,"[{'id': 90, 'name': 'paris'}, {'id': 242, 'name': 'new york'}, {'id': 794, 'name': 'red hair'}, {'id': 822, 'name': 'airport'}, {'id': 835, 'name': 'jewry'}, {'id': 1563, 'name': 'prisoner'}, {'id': 1972, 'name': 'hearing'}, {'id': 2019, 'name': 'liberation of prisoners'}, {'id': 2020, 'name': 'revolution'}, {'id': 2281, 'name': 'mistake in person'}, {'id': 2606, 'name': 'jew'}, {'id': 3246, 'name': 'prosecution'}, {'id': 3864, 'name': 'false identity'}, {'id': 3899, 'name': 'chewing gum'}, {'id': 3901, 'name': 'rabbi'}, {'id': 3902, 'name': 'synagogue'}, {'id': 3903, 'name': 'bar mitvah'}, {'id': 13027, 'name': 'wedding'}, {'id': 236316, 'name': 'anarchic comedy'}]"
27331,"[{'id': 236, 'name': 'suicide'}, {'id': 798, 'name': 'sheriff'}, {'id': 818, 'name': 'based on novel'}, {'id': 1415, 'name': 'small town'}, {'id': 1508, 'name': 'new mexico'}, {'id': 2708, 'name': 'hitman'}, {'id': 3203, 'name': 'pilot'}, {'id': 10391, 'name': 'mafia'}, {'id': 18034, 'name': 'desert'}, {'id': 191845, 'name': 'bank heist'}]"
1410,"[{'id': 310, 'name': 'artificial intelligence'}, {'id': 3925, 'name': 'boredom'}, {'id': 11487, 'name': 'midnight movie'}, {'id': 236316, 'name': 'anarchic comedy'}]"
38729,"[{'id': 10041, 'name': 'dysfunctional family'}, {'id': 18060, 'name': 'divorced woman'}, {'id': 164044, 'name': 'alcoholic drink'}, {'id': 221189, 'name': 'suburban'}]"
86889,"[{'id': 3133, 'name': 'vampire'}, {'id': 3633, 'name': 'dracula'}, {'id': 5484, 'name': 'reincarnation'}, {'id': 9714, 'name': 'remake'}, {'id': 9840, 'name': 'romance'}, {'id': 15032, 'name': 'gothic horror'}, {'id': 221882, 'name': 'gothic romance'}]"
31943,"[{'id': 5552, 'name': 'train ride'}, {'id': 34139, 'name': 'railroad'}, {'id': 155809, 'name': 'riding the rail'}]"
29142,"[{'id': 441, 'name': 'assassination'}, {'id': 591, 'name': 'cia'}, {'id': 782, 'name': 'assassin'}, {'id': 1589, 'name': 'sniper'}, {'id': 10880, 'name': 'lee harvey oswald'}]"
56764,[]
9474,"[{'id': 1701, 'name': 'hero'}, {'id': 156212, 'name': 'spaghetti western'}]"
27084,"[{'id': 10183, 'name': 'independent film'}, {'id': 14760, 'name': 'scientist'}, {'id': 18379, 'name': 'bee'}, {'id': 190370, 'name': 'erotic movie'}, {'id': 191881, 'name': 'research laboratory'}]"
31596,[]
59189,"[{'id': 9826, 'name': 'murder'}, {'id': 12070, 'name': 'ants'}, {'id': 14760, 'name': 'scientist'}, {'id': 18034, 'name': 'desert'}, {'id': 156810, 'name': 'science'}, {'id': 174440, 'name': 'time lapse photography'}, {'id': 208526, 'name': 'insect'}]"
38714,"[{'id': 1599, 'name': 'midlife crisis'}, {'id': 4480, 'name': 'business man'}, {'id': 163221, 'name': 'failing marriage'}, {'id': 168346, 'name': 'manhattan, new york city'}]"
31587,"[{'id': 6054, 'name': 'friendship'}, {'id': 7312, 'name': 'road trip'}]"
22307,"[{'id': 572, 'name': 'sex'}, {'id': 703, 'name': 'detective'}, {'id': 2483, 'name': 'nudity'}, {'id': 3298, 'name': 'hallucination'}, {'id': 3581, 'name': 'witness'}, {'id': 6149, 'name': 'police'}, {'id': 6255, 'name': 'insanity'}, {'id': 9826, 'name': 'murder'}, {'id': 9937, 'name': 'suspense'}, {'id': 10092, 'name': 'mystery'}, {'id': 10226, 'name': 'neighbor'}, {'id': 11532, 'name': 'grindhouse'}, {'id': 14742, 'name': 'psychic'}, {'id': 14818, 'name': 'model'}, {'id': 15016, 'name': 'twins'}, {'id': 33632, 'name': 'apartment'}, {'id': 156075, 'name': 'evil'}, {'id': 203579, 'name': 'report'}]"
62330,"[{'id': 591, 'name': 'cia'}, {'id': 12425, 'name': 'racism'}]"
28498,"[{'id': 8087, 'name': 'horror'}, {'id': 9748, 'name': 'revenge'}, {'id': 191194, 'name': 'shakespearean actor'}]"
21964,"[{'id': 271, 'name': 'competition'}, {'id': 779, 'name': 'martial arts'}]"
21035,"[{'id': 572, 'name': 'sex'}, {'id': 2483, 'name': 'nudity'}, {'id': 9673, 'name': 'love'}, {'id': 173245, 'name': 'sculptor'}]"
25473,"[{'id': 293, 'name': 'female nudity'}, {'id': 395, 'name': 'gambling'}, {'id': 417, 'name': 'corruption'}, {'id': 779, 'name': 'martial arts'}, {'id': 798, 'name': 'sheriff'}, {'id': 1415, 'name': 'small town'}, {'id': 1667, 'name': 'pimp'}, {'id': 2334, 'name': 'nightclub'}, {'id': 2483, 'name': 'nudity'}, {'id': 3713, 'name': 'chase'}, {'id': 5570, 'name': 'christmas tree'}, {'id': 6335, 'name': 'tennessee'}, {'id': 7002, 'name': 'vigilante'}, {'id': 9672, 'name': 'based on true story'}, {'id': 9748, 'name': 'revenge'}, {'id': 9897, 'name': 'rifle'}, {'id': 10022, 'name': 'rampage'}, {'id': 10183, 'name': 'independent film'}, {'id': 10250, 'name': 'redneck'}, {'id': 10950, 'name': 'shootout'}, {'id': 11431, 'name': 'wrestler'}, {'id': 11734, 'name': 'police corruption'}, {'id': 12371, 'name': 'gunfight'}, {'id': 13142, 'name': 'gangster'}, {'id': 14819, 'name': 'violence'}, {'id': 15483, 'name': 'car chase'}, {'id': 18114, 'name': 'exploding car'}, {'id': 34079, 'name': 'death'}, {'id': 157064, 'name': 'circular saw'}, {'id': 158606, 'name': 'pickup truck'}, {'id': 167159, 'name': 'switchblade'}, {'id': 188933, 'name': 'bar fight'}, {'id': 199518, 'name': 'corrupt'}, {'id': 207317, 'name': 'christmas'}, {'id': 219405, 'name': 'driving in reverse'}]"
118121,"[{'id': 10181, 'name': 'based on play or musical'}, {'id': 158718, 'name': 'lgbt'}, {'id': 163110, 'name': 'theater'}]"
32044,"[{'id': 293, 'name': 'female nudity'}, {'id': 383, 'name': 'poker'}, {'id': 395, 'name': 'gambling'}, {'id': 585, 'name': 'casino'}, {'id': 1721, 'name': 'fight'}, {'id': 2483, 'name': 'nudity'}, {'id': 5573, 'name': 'broken nose'}, {'id': 6054, 'name': 'friendship'}, {'id': 6433, 'name': 'roulette'}, {'id': 6593, 'name': 'stripper'}, {'id': 40898, 'name': 'racetrack'}, {'id': 160627, 'name': 'gambling debt'}, {'id': 165533, 'name': 'craps'}]"
62761,"[{'id': 1415, 'name': 'small town'}, {'id': 4005, 'name': 'human experimentation'}, {'id': 5159, 'name': 'tourist'}, {'id': 5657, 'name': 'australia'}, {'id': 9826, 'name': 'murder'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 10183, 'name': 'independent film'}, {'id': 11612, 'name': 'hospital'}, {'id': 13063, 'name': 'car accident'}, {'id': 14541, 'name': 'crash'}, {'id': 205624, 'name': 'ozploitation'}, {'id': 231013, 'name': 'australian horror'}]"
30702,"[{'id': 2041, 'name': 'island'}, {'id': 5992, 'name': 'south carolina'}, {'id': 10508, 'name': 'teacher'}, {'id': 10873, 'name': 'school'}, {'id': 12425, 'name': 'racism'}]"
25627,"[{'id': 392, 'name': 'england'}, {'id': 458, 'name': 'hippie'}, {'id': 548, 'name': 'countryside'}, {'id': 703, 'name': 'detective'}, {'id': 4932, 'name': 'farm'}, {'id': 10326, 'name': 'morgue'}, {'id': 10327, 'name': 'undead'}, {'id': 12377, 'name': 'zombie'}, {'id': 189921, 'name': 'video nasty'}]"
24402,"[{'id': 293, 'name': 'female nudity'}, {'id': 572, 'name': 'sex'}, {'id': 2483, 'name': 'nudity'}, {'id': 3432, 'name': 'bangkok'}, {'id': 3800, 'name': 'airplane'}, {'id': 9772, 'name': 'pubic hair'}, {'id': 9835, 'name': 'sexual fantasy'}, {'id': 10505, 'name': 'promiscuity'}, {'id': 11486, 'name': 'sexual arousal'}, {'id': 11501, 'name': 'cheating wife'}, {'id': 156433, 'name': 'explicit sex'}, {'id': 190057, 'name': 'simulated sex'}, {'id': 190370, 'name': 'erotic movie'}]"
5558,"[{'id': 90, 'name': 'paris'}, {'id': 345, 'name': 'monk'}, {'id': 3679, 'name': 'society'}, {'id': 10183, 'name': 'independent film'}, {'id': 33841, 'name': 'incest'}, {'id': 167310, 'name': 'sitting on a toilet'}, {'id': 236316, 'name': 'anarchic comedy'}]"
3043,"[{'id': 255, 'name': 'male nudity'}, {'id': 293, 'name': 'female nudity'}, {'id': 1299, 'name': 'monster'}, {'id': 1829, 'name': 'beheading'}, {'id': 3182, 'name': 'seduction'}, {'id': 3183, 'name': 'bisexuality'}, {'id': 6737, 'name': 'frankenstein'}, {'id': 155493, 'name': 'campy'}, {'id': 189921, 'name': 'video nasty'}]"
36665,[]
16246,"[{'id': 720, 'name': 'helicopter'}, {'id': 915, 'name': 'car thief'}, {'id': 6149, 'name': 'police'}, {'id': 8241, 'name': 'mustang'}, {'id': 155712, 'name': 'grand theft auto'}, {'id': 155713, 'name': 'car robbery'}]"
27977,"[{'id': 1004, 'name': 'commercial'}, {'id': 2136, 'name': 'television'}, {'id': 9755, 'name': 'parody'}]"
42448,"[{'id': 977, 'name': 'cat'}, {'id': 4995, 'name': 'aging'}, {'id': 5609, 'name': 'nostalgia'}, {'id': 18035, 'name': 'family'}]"
42449,"[{'id': 4434, 'name': 'interview'}, {'id': 9701, 'name': 'controversy'}, {'id': 156535, 'name': 'militarism'}, {'id': 156538, 'name': 'carpet bombing'}]"
8327,"[{'id': 186, 'name': 'christianity'}, {'id': 534, 'name': 'mexico'}, {'id': 9727, 'name': 'thief'}, {'id': 9887, 'name': 'surrealism'}, {'id': 10183, 'name': 'independent film'}, {'id': 161216, 'name': 'blasphemy'}, {'id': 202335, 'name': 'alchemist'}]"
37627,"[{'id': 3071, 'name': 'prince'}, {'id': 3203, 'name': 'pilot'}, {'id': 4344, 'name': 'musical'}, {'id': 9736, 'name': 'little boy'}, {'id': 13194, 'name': 'planet'}, {'id': 18034, 'name': 'desert'}, {'id': 161757, 'name': 'fable'}]"
32940,"[{'id': 9678, 'name': 'mind control'}]"
31656,"[{'id': 818, 'name': 'based on novel'}, {'id': 2107, 'name': 'coca-cola'}, {'id': 10562, 'name': 'on the run'}, {'id': 15363, 'name': 'bank robbery'}, {'id': 156766, 'name': 'depression era'}]"
29859,"[{'id': 9401, 'name': 'sherlock holmes'}]"
